,timestamp,value
4406,2018-07-28 17:00:00,1781.0
4407,2018-07-28 18:00:00,1795.0
4408,2018-07-28 19:00:00,1738.0
4409,2018-07-28 20:00:00,1679.0
4410,2018-07-28 21:00:00,1606.0
4411,2018-07-28 22:00:00,1579.0
4412,2018-07-28 23:00:00,1470.0
4413,2018-07-29 00:00:00,1332.0
4414,2018-07-29 01:00:00,1205.0
4415,2018-07-29 02:00:00,1076.0
4416,2018-07-29 03:00:00,1050.0
4417,2018-07-29 04:00:00,982.0
4418,2018-07-29 05:00:00,982.0
4419,2018-07-29 06:00:00,938.0
4420,2018-07-29 07:00:00,991.0
4421,2018-07-29 08:00:00,1021.0
4422,2018-07-29 09:00:00,1142.0
4423,2018-07-29 10:00:00,1291.0
4424,2018-07-29 11:00:00,1406.0
4425,2018-07-29 12:00:00,1483.0
4426,2018-07-29 13:00:00,1578.0
4427,2018-07-29 14:00:00,1692.0
4428,2018-07-29 15:00:00,1768.0
4429,2018-07-29 16:00:00,1830.0
4430,2018-07-29 17:00:00,1876.0
4431,2018-07-29 18:00:00,1925.0
4432,2018-07-29 19:00:00,1888.0
4433,2018-07-29 20:00:00,1819.0
4434,2018-07-29 21:00:00,1758.0
4435,2018-07-29 22:00:00,1706.0
4436,2018-07-29 23:00:00,1583.0
4437,2018-07-30 00:00:00,1401.0
4438,2018-07-30 01:00:00,1275.0
4439,2018-07-30 02:00:00,1180.0
4440,2018-07-30 03:00:00,1146.0
4441,2018-07-30 04:00:00,1115.0
4442,2018-07-30 05:00:00,1043.0
4443,2018-07-30 06:00:00,1077.0
4444,2018-07-30 07:00:00,1177.0
4445,2018-07-30 08:00:00,1275.0
4446,2018-07-30 09:00:00,1339.0
4447,2018-07-30 10:00:00,1410.0
4448,2018-07-30 11:00:00,1533.0
4449,2018-07-30 12:00:00,1639.0
4450,2018-07-30 13:00:00,1750.0
4451,2018-07-30 14:00:00,1874.0
4452,2018-07-30 15:00:00,1888.0
4453,2018-07-30 16:00:00,1958.0
4454,2018-07-30 17:00:00,1948.0
4455,2018-07-30 18:00:00,1930.0
4456,2018-07-30 19:00:00,1865.0
4457,2018-07-30 20:00:00,1804.0
4458,2018-07-30 21:00:00,1764.0
4459,2018-07-30 22:00:00,1699.0
4460,2018-07-30 23:00:00,1571.0
4461,2018-07-31 00:00:00,1404.0
4462,2018-07-31 01:00:00,1284.0
4463,2018-07-31 02:00:00,1138.0
4464,2018-07-31 03:00:00,1140.0
4465,2018-07-31 04:00:00,1075.0
4466,2018-07-31 05:00:00,1125.0
4467,2018-07-31 06:00:00,1167.0
4468,2018-07-31 07:00:00,1268.0
4469,2018-07-31 08:00:00,1284.0
4470,2018-07-31 09:00:00,1346.0
4471,2018-07-31 10:00:00,1384.0
4472,2018-07-31 11:00:00,1442.0
4473,2018-07-31 12:00:00,1537.0
4474,2018-07-31 13:00:00,1637.0
4475,2018-07-31 14:00:00,1707.0
4476,2018-07-31 15:00:00,1816.0
4477,2018-07-31 16:00:00,1820.0
4478,2018-07-31 17:00:00,1907.0
4479,2018-07-31 18:00:00,1935.0
4480,2018-07-31 19:00:00,1951.0
4481,2018-07-31 20:00:00,1884.0
4482,2018-07-31 21:00:00,1792.0
4483,2018-07-31 22:00:00,1765.0
4484,2018-07-31 23:00:00,1614.0
